X2011_92926_H133A2_22883_DU09.06S07628.CEL	X2011_92937_H133A2_22884_DU09.06S06256.CEL	X2011_92946_H133A2_22885_DU09.06S06678.CEL	X2011_92938_H133A2_22886_DU09.06S06855.CEL	X2011_92962_H133A2_22887_DU09.06S07004.CEL	X2011_92956_H133A2_22888_DU09.06S07428.CEL	X2011_92954_H133A2_22889_DU09.06S13443.CEL	X2011_92951_H133A2_22890_DU09.06S13955.CEL	X2011_92996_H133A2_22891_DU09.06S13209.CEL	X2011_92958_H133A2_22892_DU09.06S13164.CEL	X2011_92934_H133A2_22893_DU09.06S13060.CEL	X2011_92971_H133A2_22894_DU09.06S12923.CEL	X2011_92975_H133A2_22895_DU09.06S15133.CEL	X2011_92989_H133A2_22896_DU09.06S15278.CEL	X2011_92987_H133A2_22897_DU09.06S09455.CEL	X2011_92981_H133A2_22898_DU09.06S15952.CEL	X2011_267095_HG.U133A_2_42021_DU09.06S16033.CEL	X2011_267096_HG.U133A_2_42022_DU09.06S09810.CEL	X2011_267175_HG.U133A_2_41930_DU09.06S10010.CEL	X2011_267097_HG.U133A_2_42023_DU09.06S12293.CEL
202003_s_at	8.80080325054896	9.05873806041456	8.83716190323279	8.80252685925364	9.25207130793214	9.01824221196281	9.43077176815993	9.14676434343368	9.30203567686121	9.5361718927772	9.46317190674976	8.63307094404205	9.0327258499406	9.20183778739684	9.00480481046137	9.36608934156665	8.78214136951632	8.35709587562206	8.90475616925205	8.38393143347018
202006_at	10.1452639056766	10.0047270952062	10.2665404826389	9.73608331716815	9.9278983194457	10.2101852236897	10.0398541482396	9.85100860691851	10.0895196104182	9.89117915200617	10.0002031392681	9.97222749537784	9.44592526842223	9.54145030652806	9.94213030910407	10.088353757647	7.5481343772915	8.49654418777437	8.61316548175986	7.94861883901207
202013_s_at	6.76287435130113	7.03922766472133	7.27443421467536	7.28491500387942	6.98925860484356	7.18382558828235	7.29039524075705	7.12577629871326	7.23835337447447	6.99626205317128	6.99498062733985	7.32690467858737	7.01517768584917	7.32579621689939	7.08579796263433	7.17634654293458	7.00374273296191	6.79346990668406	7.04799314826163	6.65273879082732
202017_at	6.30018165719015	6.24406990266012	6.23660786961087	6.1696620972125	5.95903757228108	6.36220945965171	5.98521898391262	6.26223768468495	5.89907612461162	6.04089385552597	6.24732075848262	6.55185316293163	6.29352354534971	6.14114194260446	6.02600694554516	6.17699914499504	6.38408826398042	6.66490300533756	6.4091697221838	6.3546583632935
202040_s_at	10.0338133335392	10.1281171612258	10.0088342963078	10.2442754158002	10.2020903840017	9.93317063427758	10.1194593093222	10.1838918439225	10.0286586401691	9.91926847716312	9.97502595774907	9.96204027529482	10.1455728371765	10.1540128211417	10.3097585362977	9.93100405212394	10.5280631854958	10.4782200739426	10.7688931024798	10.2293854342558
202052_s_at	4.42051139660161	3.84859235903865	4.21101032672976	4.35480576725854	4.28254660456618	4.44447065359575	4.20304354710236	4.2971606453412	4.40853349280362	3.9941415184244	4.35979313420938	4.33261403497314	4.33329017619897	4.21420312605336	4.27385772538199	4.35166526787023	4.47017660068933	4.48732618797267	4.36218953601685	4.39206185005712
202057_at	7.33128855038946	7.70440125409276	7.43259752142839	7.5745301172463	7.41160742775444	7.69500402192917	7.49040427360357	7.7088668160263	7.81232011866791	7.55744695967339	7.53524213036515	6.79987638026524	7.31947696376112	7.62419394961556	7.68376758173264	7.48358983623219	7.2566961446346	7.10771511247713	7.45099504693372	6.86788640618329
202071_at	6.44531766881798	6.49242074186311	6.4062954340145	6.59740331732994	6.29948086132184	6.39563730698616	6.32276133262115	6.3921244386454	6.59333662519496	6.66730165539287	6.46752578526173	6.9292955131393	6.24729144780706	6.52952970971358	6.25018472086166	6.57239456344977	6.40839690347964	6.5547479525158	6.31326944064041	6.25807667876284
202081_at	12.6180796449678	12.4882912162455	12.5931579630853	12.7029871397646	12.3576581343714	12.4425657350427	12.5387953097282	12.4139558760942	12.3838455625762	12.4465665800646	12.453797546346	12.9877950405893	12.5882185409817	12.4130669321879	12.5184757536912	12.3728820130311	12.4774996624101	12.5948672269604	12.4871043260141	12.1918583191722
202098_s_at	9.74521805740938	10.1350137490792	10.0060453377612	10.2479509984076	10.0429925261185	10.0849774668481	10.1351411552546	10.1040001580845	10.2347028714896	10.0460354141598	10.2048132971607	9.42267045249711	10.2296334458365	10.1252711622143	10.0586629980368	10.1386088755488	9.86989673108986	9.84809245873994	10.2526002535445	9.65218774635607
202100_at	11.4017173455561	11.1136121514841	11.0980144006648	10.8475095850734	10.8236137993948	11.0570792479867	10.9532996638973	10.7486567350287	10.7281558995702	10.820321700744	10.8089714939562	10.8753314368725	10.8394182302078	10.9338280396072	10.8548445491068	10.4884955360473	10.0432843623398	10.5514820028554	10.0087018412789	10.2572304512344
202103_at	8.71754276428564	8.64600601301858	8.5189927238886	8.42948425266131	8.35041008560372	8.26965532046465	8.28672334943436	8.28510481489325	7.98729681607214	8.02604463191391	8.43224523968157	8.52660532167522	8.29531062144249	8.61157312389272	8.56523067349119	8.33415547741733	8.2395323666128	8.50617090961032	8.20471843663463	8.75241553923842
202112_at	5.87170400883576	5.76820590001233	5.71997659082959	5.77629970311862	5.90936362219244	5.59678875419627	5.8657996489269	5.28979721679775	5.80801017804328	5.47831619509144	6.29090884258407	6.06825314749694	5.74229955126302	6.27844718910311	6.13688661347546	5.38603042749412	6.46881303467254	6.08442657058133	5.82415872389965	6.1680289710542
202120_x_at	9.65901154627041	9.86729865692026	10.0133196111821	9.66907066100536	9.90517834361617	9.87299319549574	9.82947999099452	9.6885008809263	9.82919137727208	9.97182164984652	10.0777308075037	10.0817602912712	9.92897397470269	9.89056141478211	9.69752349527946	9.71678582973929	9.98075810145629	9.89449850568465	9.73899159842768	9.74869219145536
202163_s_at	9.30720281200746	9.23496374623508	9.4948945203719	9.26875590180595	9.31393460822577	9.60148061789212	9.43521889403294	9.3832122750064	9.43594669099342	9.46192908996884	9.41714877070099	9.37131156117339	9.22452159215243	8.99011537442026	9.27066396733981	9.74900360239629	7.15353578484813	7.42617951016268	8.31156596142551	7.60945680367029
202186_x_at	5.59233414292486	5.46815909427286	5.33368987795539	5.46636366930441	5.26413741813355	5.2426677563446	5.5160618420651	5.02826199055522	5.42797661229072	5.16292917854385	5.54999147510156	5.21636155379685	5.36930638231356	5.38934518151945	4.89665786713422	4.99409497592584	5.58605591040476	5.66682040896469	5.32639886524966	5.58917650490232
202187_s_at	10.2863031417025	9.86711217354791	10.2635248116461	9.87472764456249	9.82174801327569	10.1644640361988	10.108808714399	9.92116041180298	10.2620271231208	10.0805846229392	9.91800164210713	9.44868017139661	9.55908477773007	9.67464547184244	10.1027981369951	10.0218248960789	9.27904473605075	9.51448250323144	10.0143429909564	9.41221295418627
202189_x_at	10.4771403312573	10.7532190293408	10.6327384374992	10.8138548734148	10.7178647213386	10.7804516857361	10.8247649178556	10.857986440186	10.6694554082977	10.7344919017834	10.9696949264832	10.9858811356407	10.8788363182953	10.8393006714761	10.7813407209459	10.8094438088523	10.8248614316781	10.7676484751505	10.6777824800836	10.4320447004676
202189_x_at.1	10.4771403312573	10.7532190293408	10.6327384374992	10.8138548734148	10.7178647213386	10.7804516857361	10.8247649178556	10.857986440186	10.6694554082977	10.7344919017834	10.9696949264832	10.9858811356407	10.8788363182953	10.8393006714761	10.7813407209459	10.8094438088523	10.8248614316781	10.7676484751505	10.6777824800836	10.4320447004676
202200_s_at	10.6576007161315	10.3366238660934	10.4920507935533	10.1997429203792	10.2335244482475	10.1520418063159	10.2401733439752	10.0755106220199	9.97645418620523	10.0223486098469	10.0176705547141	9.51211114999519	9.92508760842629	9.95837059708992	10.2558683516584	10.1033363330608	9.16070745964775	9.42084557444828	9.36545613533745	9.49333117887841
202202_s_at	4.00656528162577	4.00880196030694	3.61715765811404	3.59828294737435	3.99762856377186	3.911112988557	3.80274750246116	3.72362738377065	3.87640979265322	3.82972950179933	3.85426215421667	3.73351727235125	4.26550313640308	3.85590655553906	3.92917604392132	3.86231347825504	4.24274044714621	4.13625647553799	4.01250150464692	3.92941933076332
202237_at	5.28870728456445	5.27598675071782	5.31336013772212	5.2459604309253	5.08429587908265	5.27999635677781	5.18079385690433	5.14109945200124	5.32448279056817	5.19412179822854	5.49895944021884	5.22347795702444	5.10399342001378	5.62425922437388	5.32721718914498	5.22620731045188	5.51483996910217	5.78983821996664	5.48582668852423	5.76296298908122
202238_s_at	5.19758865273343	4.86461144501252	5.03838496960866	4.79168318666713	4.86307699571707	4.79542993384498	5.11127635292646	5.42570954504447	4.87366251917879	4.9703990377026	5.43987239553377	5.0328839345032	4.9249371884079	4.76507304369617	4.99919416477162	4.97465275358727	5.13200419089807	5.08201751538136	5.12499758005176	5.60802498227189
202242_at	4.49764645777706	4.4411090024535	4.2575640077485	4.24641106038328	3.95656583204766	4.59526682187668	4.35314321132751	4.44801966484319	4.69497064071705	4.21200509280463	4.38540845134719	4.34580638749636	4.41292755020737	4.62648635097021	4.40730074661799	4.54758771031539	5.17089565257067	5.30889334060193	4.83999895989066	5.53169622344772
202247_s_at	6.34315286908396	6.34810570428046	6.28593402192247	6.54330691643779	6.74447673036215	6.41614949053654	6.60170840345472	6.57603383375684	6.20912781331513	6.84679951166503	6.8731561959167	6.69069218316954	6.73676501705748	6.35044877222811	6.50164634357208	6.35025827790771	6.62836019272895	6.80708043811717	6.86889374104266	6.73028370637434
202251_at	9.28839630326276	9.40417649694115	9.14100895915968	9.34397400737754	9.2720131745573	9.09105887376583	9.07559814879943	9.3481431722757	9.26146696030805	9.19217682901267	9.21950537285748	9.33088056015434	9.25703309027013	9.316650891767	9.26184681521812	9.17690228723173	8.67284711624867	8.61211570153271	8.90351096390558	8.50946986071572
202258_s_at	10.7154702757572	10.9824442214388	10.777375578051	10.820193091414	10.952223619916	10.7548103843068	10.6270236530605	10.9390707599216	10.9550764324181	10.8729852012479	11.0253844177857	10.9456498975941	10.7484334253038	10.8117241886653	10.7803269148101	11.0074506872269	9.93520058097123	10.010532856314	10.6999901615206	9.79748241083398
202272_s_at	8.0856342015869	7.73225655607593	8.218592942746	7.88121130844506	7.76255057789474	8.24064956880044	8.11334441631276	7.70163818700029	8.45340043663488	8.0972995898441	7.95505937031847	7.76667775290186	7.44902347839728	8.00016078160357	7.88616024964911	8.27306590029648	6.83454111772967	7.21167186109903	7.27471567712284	7.06904921845235
202273_at	6.80920377929384	6.53895316693151	6.92648077596418	6.52324748535504	6.53728802172456	6.41430975397996	6.46992066421035	6.4116876494566	6.05814345159873	6.34314087880413	6.20838002939654	6.5321746329963	6.65062514342386	6.42144153545783	6.39991141048566	6.25184464972382	6.57657552686592	6.51773520509254	6.35213716519522	6.99821428390367
202284_s_at	8.65796929688286	8.42000890844183	8.47675612211191	8.56353667939644	8.09698053517556	8.55234581816487	8.62153557439063	8.30140786390521	8.56895298930911	8.3959635922071	8.43233498017971	9.99537297160821	8.62469916133976	8.86298160712021	8.81186601989205	8.44594797839022	9.14138400189425	9.18649762384163	8.54177719952926	9.08919888613009
202287_s_at	4.09052622753169	4.03498405254678	4.04892570628372	4.17643375216335	4.17103297032377	4.27870769626556	4.29899158140541	3.982999032955	3.85220645894892	3.95728172976033	3.98906264656618	3.82532526348913	4.20047453231571	4.02857537774515	4.15932906046331	4.32233666094603	4.4552303573988	4.21284784401445	4.33062283052082	4.47640554660173
202289_s_at	4.46439544605233	4.39518061312388	4.4800473691968	4.45362791004543	4.32522459010693	4.32176759017382	4.1938930949906	4.34490674351386	4.7694216317547	4.39709821845107	4.65770702797948	4.69139850541877	4.39253708200375	4.42539206444095	4.62423335861685	4.727736941475	4.67965007171414	4.70499953857386	4.38265537905383	4.72381029257696
202290_at	8.27972928500067	8.55489551264164	8.49750426057656	8.44001427494455	8.62174344965278	8.543226304382	8.57501393073555	8.49904900159039	8.42183252892536	8.67365849281423	8.54272041097849	8.80395178443229	7.8941252225954	8.11713903097371	8.42217523743665	8.45418150023523	8.63593697066478	8.55923298567016	8.52352471138302	8.4569400066594
202291_s_at	3.92517132196193	3.89160342663341	3.90916601589258	3.82702314879472	4.00976436351543	3.80264383814521	3.89127469102008	3.89886804518858	4.04240259332997	3.9940913953807	5.14316027568335	3.82162473804993	4.07653924885108	4.18561469116397	3.7747518504159	4.16137321158098	4.20457884741244	4.23449738749026	4.14914698478759	4.06305036569161
202292_x_at	9.41087324779312	9.24368619667427	9.16187976496338	9.02363833819693	9.08863402993302	9.08917919177152	9.06491791822839	9.28893351191793	8.88507100340477	8.98442850067291	8.99190148576536	9.36658686464785	8.96368893715961	9.10112832402298	9.04786304909322	8.98768872134238	10.2290666621814	10.3136677563318	9.83566725445419	10.2847793295078
202321_at	6.27471748308976	6.67001275285751	6.55032015712932	6.70739377213858	6.69477283141401	6.79968193830984	6.77045780294791	6.67781797390953	6.60596403502859	6.84094704558915	6.78498322561894	6.68105537929272	6.63836335694132	6.79569541689509	6.85223922793868	6.65724560701943	6.67438459822126	6.64886027682694	7.06536208812695	6.71961973487475
202338_at	6.08365564161546	5.88426350046192	6.13809113292318	6.12980138124478	6.06283094052931	5.84319213758362	6.08959244240056	6.0399249527125	6.00724321209721	5.96191806111089	6.22466637128119	6.03667939805015	6.14509085666285	6.32205296337517	6.14286946939232	5.89604498603554	6.55597189181221	6.30481517779135	6.2430428718723	6.90907957701521
202368_s_at	6.82720492574768	7.16671786186448	7.15361177387599	7.28397908606072	7.16677800178528	7.03476525327955	7.10004858005673	7.21750196854044	7.31245847927329	7.09874635815345	7.13916248579407	7.89142180044292	7.08194382493724	7.14327123184127	7.18492597834341	7.18609080038259	7.1993050065681	7.01442487304354	7.0233246228359	6.97913782358192
202369_s_at	8.22935023898802	8.58609597105611	8.68722090000188	8.76379770424577	8.58416951483752	8.73428949365725	8.85121312246664	8.75771950461568	8.85170257223319	8.66483099679395	8.87956963626867	9.13202925707978	8.73946544348716	8.65740281246127	8.8124184256465	8.81097584786476	8.54109448999736	8.2770592179382	8.45865631959613	8.32011097018904
202405_at	7.49894908175076	7.6805332698804	7.87273904188185	7.76192635359637	7.66739316206246	8.02131931511481	7.97641394490376	7.89298203569535	8.43601118354019	8.11497683896537	7.93967605216429	6.84356347332831	7.4810452467481	7.85886008630145	7.86335141770695	8.33183813574816	6.3306505677939	6.33214641121823	7.29056088607727	6.43921067289804
202442_at	9.72611710161263	9.50587876129377	9.85651418009207	9.42129640012873	9.64237593936459	9.74538686666884	9.68903523285163	9.57731858388913	9.93169740915773	9.77878204270258	9.65840232266727	9.5641610695187	9.22392559129251	9.47006274795415	9.56870757031381	9.64564153231205	8.84158663357038	8.90838316803352	9.42329320215419	9.15562121358445
202445_s_at	7.61446896627948	7.71037021602998	7.34396839421727	7.72579510132413	7.2791026178206	7.53294075338811	7.35850165253114	7.29119377795848	7.4379314824233	7.2517937096297	7.43571253680894	7.67926878172401	7.14142858523083	7.60496405638739	7.71791485568617	7.28007000917206	6.49973231672792	6.70555140613795	6.61643685334521	6.6804955715947
202467_s_at	7.19679205423734	7.05249851960982	7.23392393389274	7.04536136517009	7.24374769781904	7.6798491005575	7.64998884740376	7.4989581074339	8.53345064796139	8.19725188748416	7.48734431421372	6.98913832204989	6.73432819099868	6.89154186888503	7.37870064448466	8.04235402232289	5.9216092423973	6.24343890699356	7.64312415449591	6.09861775089044
202477_s_at	9.3125875553038	9.53140019550939	9.36314305347196	9.5780275702416	9.52811386810231	9.35281052267021	9.36619773120033	9.54632973667524	9.41391579481294	9.38952729088867	9.51137552526985	9.20023163865111	9.36529956771287	9.55333830181738	9.34486369057718	9.21394828199247	9.66980755179609	9.67533301746827	9.3288790793594	9.56868869106432
202492_at	8.92861136098175	8.60955370608707	8.50377816977441	8.38768825840844	8.80634588793087	8.28422442375519	8.37231749440434	8.62275207604981	8.09054223801386	8.25427318761471	8.51399360367707	9.02680017770744	8.40695687396795	8.36035205772327	8.55870000887504	8.02722111002067	9.10242222832354	8.99352207538758	8.89001524550583	9.30749190234818
202503_s_at	4.82070938445321	5.01332628874184	5.22219973078751	4.73012254262951	5.15134639297728	5.35398904278944	5.35468333001922	5.48853142990063	5.81882391336538	5.4468668400468	5.52157849516756	4.83721222295311	5.23739062888461	5.66681760802249	5.48723516437604	5.77835944412819	4.92472513866472	5.53266454105343	5.67171629732727	5.55023331578032
202504_at	4.77105138268965	4.74556779965998	4.69578769667994	4.67897724395936	4.87011566588	4.57552746545167	4.76648832115346	4.80604161981191	4.52517853744662	4.59111213819994	4.53658943946859	4.94293010313605	4.49859221737069	4.70653170498115	4.55461490019479	4.70047368854546	5.03029543373739	5.00462420870019	4.71099274090336	5.11843955670265
202517_at	6.18506046645646	6.47591693572324	6.05992470678472	6.01488728837753	6.15779639665322	5.94153831894044	5.91741751461374	5.83245158781421	5.44317748613147	6.02295619529649	6.15123775112483	6.14205068468308	6.11035810584744	5.71088088906599	5.54798746249655	6.07907879338806	7.12670527151037	6.90631653268322	6.30917485841349	7.33678213485746
202535_at	9.28135672962179	9.16557446214828	9.0051744544905	8.84948482460084	8.95315543657554	8.88618866164484	8.82874435128787	9.00788080779782	8.74421690599512	9.03906268913973	8.86240888580136	8.95887904738809	8.34693755278536	8.65386670258497	8.62271278862352	8.54159275693259	9.19506268858818	9.14085730828307	9.11782075712906	9.25380381531924
202561_at	7.96692052098558	8.40219368531125	8.15746739276196	8.54308687064673	8.47108246980893	8.28929610381029	8.32916925225455	8.35363874490358	8.35794033277839	8.28006028305429	8.48004920028672	8.24309298363683	8.16986629592752	8.31944228419453	8.71794957680035	8.40722539978867	7.98353238553576	7.92556294079498	8.40160023498746	7.71803915595719
202566_s_at	9.99090390917583	9.73970779934941	9.65753511350825	9.69414850465929	9.52006163807224	9.52875913530936	9.35776111119275	9.58526022823396	9.2054439677767	9.20902425467956	9.58972566284693	9.67885764822861	9.28014609760062	9.42300560204282	9.72765874282763	9.43148522542852	8.46841709869272	8.79783448912324	8.37015483109198	8.72184525690741
202573_at	10.3280562145876	10.3096550368968	10.4236681447194	10.3801692312924	10.2373560780415	10.2498793932645	10.342864087499	10.4078022122975	10.2778168861766	10.3769156977132	10.3714409566396	10.2061449145906	10.3032331758541	10.4662430181108	10.381815260344	10.2351435640496	10.2312749625558	10.0574349030466	10.2831460646441	10.0335878136135
202587_s_at	8.09409912146153	8.09253445604695	8.16431317886578	8.00873267186014	8.12356644222472	7.74470913595296	7.88024769786008	8.02738976663415	7.92161311260915	8.02763316625245	8.16939870943108	8.23383356801975	8.03267941616424	8.36273427136353	8.34573642567324	7.93583187473567	8.61169190590844	8.45471138461988	8.4231708512881	8.61381266316247
202610_s_at	8.64113246356165	8.60227500381691	8.52545172925491	8.70524744935814	8.62121454089647	8.74380731954486	8.64454051368161	8.66426339401295	8.7142500671391	8.50315448894801	8.81369776749636	8.6362239337119	8.60143443851958	8.90723527216685	8.73072791086177	8.83183696027208	7.71402023455823	7.81059037775414	8.11524186102766	7.69648067274397
202614_at	6.90164871276231	7.36353960360193	7.34059762649731	7.40037206187547	7.5332670929843	7.79653891987636	7.22875893600539	7.44204143988551	8.20220274895913	7.75697861942067	7.58009747221391	7.47469855129677	7.04872866039172	7.23100621016981	7.45545872360638	7.8237164230228	6.70598793954915	6.85730065609592	7.62991345880711	6.96244556726064
202617_s_at	8.58435229537364	8.45537132301808	8.31205296683649	8.44382484504854	8.57507780027657	8.3043977168799	8.38545823214791	8.43288855377161	8.29379867144679	8.48542269430554	8.55868680785476	8.26633821238108	8.31675560256643	8.50453725831818	8.39611945156273	8.22589669266768	7.98041990535079	7.98488153520874	8.21055928116567	7.89580955532976
202643_s_at	8.98204238875185	9.11630867032887	8.97788304456541	9.09092271739006	9.61971860521441	9.35742734489051	9.28329912022689	9.66186652934606	9.15645054808725	9.10842425349376	9.41973982726155	9.4727095889502	9.07029124353867	9.2854409643594	9.37842854313158	9.29828938681166	9.5812207294015	9.03790057283665	9.4863430113215	9.32905011611499
202668_at	3.82195462552576	3.67148244462792	3.96348742362463	3.98617973287693	3.61802148209495	3.85838080898928	3.76073877402274	4.12776785239507	3.60473060362318	3.97695604645678	3.86993118359858	3.92800838585039	3.87385273118705	4.06765634824446	4.32265110034518	3.88268548567648	3.68279318816897	4.04489378508228	3.88716240233923	3.84689644573958
202673_at	8.5197759591147	8.43197800845837	8.72369531780241	8.62906344838766	8.42918041965	8.65425735234297	8.44827904925472	8.62720481002111	8.84872195802605	8.81539543755923	8.48449743696985	8.40661424154445	8.3049934584286	8.50614605700113	8.56269596116413	8.73574255077686	7.24760571548066	7.47300225347224	7.94314411276572	7.45628544829217
202708_s_at	9.6531076470794	9.2154861344344	9.18004815391601	9.1428273371709	8.99153077274023	9.16304760878805	8.96396985557522	8.73265354738265	8.87894172677511	8.79280850794173	8.79828611037682	10.062748674393	8.83057196275196	9.45007463160374	9.27947493543842	8.58232263534833	8.55490155922606	8.65291443327127	8.40975657926652	8.77996778515333
202734_at	6.24621827664219	5.81216880322658	5.68512657933636	5.74799809413714	5.70268844112362	5.76490631875274	5.87109801570324	5.87379179595199	5.36201165943972	5.7250381381114	5.81802103000424	6.5331804724794	6.17914929224739	5.6653828090049	5.9887167413684	5.61521279941373	6.61736253422206	6.61126925887477	6.35460525775213	6.73732031028412
202737_s_at	9.00500321028688	9.19353723659486	9.32061229958026	9.22261996243617	9.40247184223545	9.31051945228022	9.40836926632605	9.42558090876274	9.6379832622266	9.59440821877807	9.37880709944651	8.96945693486912	9.36434334958448	9.30892005454526	9.20699035609284	9.49445764134188	9.24793285579854	9.17527824682315	9.32897065419615	8.97742004221786
202747_s_at	9.07142514883763	9.35172693666805	9.37413543734752	9.49557021484302	9.85191025720074	9.82228357854744	9.80287436341641	9.99296808231061	10.3210251924271	10.0648166157076	9.48763885789379	8.66117206911272	9.64888786079244	9.36943539589153	9.42543438922801	9.97455620952734	9.7840101872163	9.47734439363975	10.010294171874	9.15403822584227
202751_at	6.08875628016926	6.17822552417816	6.1805358000955	6.37803792302651	6.11930682762926	6.09827743023929	6.25319048490189	6.14210541743724	6.10945314319084	6.24080581786487	6.07347811300148	6.39891318539422	6.11148339015422	6.32451718168881	6.32788799011193	6.17467932811283	6.229664734645	6.47110295190122	6.35291776777425	6.34270668030473
202795_x_at	10.2766625969942	9.98004611318868	10.0310186344942	9.99285627436689	9.74387548719285	9.84387996737317	9.83018535789602	9.79411256658668	9.90112544210775	9.67626069632023	9.9276813279589	10.0873359007156	9.85380805822665	9.94521179939698	10.0277932361485	9.58267666496643	9.83065340903588	9.92006524286594	9.82266759612113	9.77975612488019
202817_s_at	5.57418038767713	6.02866900805101	6.16153649276161	6.14370813181439	6.12792842118733	6.94619693256	6.64310319488071	6.25349981600144	6.59875992862638	6.53656313100722	6.48341877450217	6.38116124948223	6.13943464899012	6.23288063217167	6.76744034069193	7.04741904005296	4.80135461612496	5.04286337863762	5.66213733130896	4.88330258836755
202818_s_at	7.86516188295075	7.94325925499003	7.79427408585478	7.75115394147061	8.20481798118597	7.86525228959897	8.14874240913049	7.70732972533226	7.86431168116106	7.80329076674104	7.83086350704665	7.61761673661134	8.13385141593118	8.041939314036	7.9360636653832	7.93579827624228	9.47228526051609	8.81122246932872	8.93212590343694	8.99784865571054
202886_s_at	6.10897902811279	6.43802487960799	6.4658571114158	6.19758237371922	6.55036522771058	6.79523309329646	6.82084737036411	6.54581528460703	6.62355719980217	6.60248805929676	6.31890423262071	6.38751299712731	6.45265834561879	6.52408232604528	6.62295728611237	7.14893330304308	5.97894293805285	5.82770014304491	6.11325717722046	5.66637692034453
202891_at	9.39183109216301	9.49496527185241	9.36111960652833	9.40150142509147	9.33726862081357	9.37835694933926	9.35522024196972	9.2533171320873	9.36169543765466	9.3531408193101	9.26389055978451	9.72149191894669	9.30491919137907	9.3520428807483	9.38473044717001	9.28323054613912	9.04655419971946	9.01668534324114	8.82882590216481	9.08487812507163
202925_s_at	8.41631130320282	8.53799814827212	8.61599072711715	8.86356228465313	8.58069780925682	8.69783437190558	8.67234282973046	8.57410199506485	8.5780847946464	8.57587726282138	8.67616669278844	9.48053081192681	8.78664910499243	8.70543452299948	8.61203025666211	8.67314761915046	8.09662711197998	8.05453498084546	7.65805162324011	7.78208221348293
202926_at	7.85153242295454	8.15419676496537	7.97685379768803	8.23258396422338	8.24955834428176	8.13391041493592	8.14848998485279	8.12693115464543	8.16802035165188	8.15183786113838	8.33094655175964	8.24333039521827	8.5192527579271	8.56731440676257	8.32678484448856	8.06207761525778	8.29139603030166	8.18462383653732	8.14723172836461	8.0795748968166
202945_at	7.41690207717868	7.407081741871	7.36429575017169	7.4989567678442	7.45229214366039	7.3360853595103	7.49595855470124	7.46305127894557	7.3800979772756	7.45889582038509	7.2642186766458	7.43592831094014	7.58770674020476	7.38871287668291	7.14942524733836	7.41289718091245	8.16822688473876	8.0712016744475	8.09485791108402	8.31261565332986
202963_at	9.09076067198651	9.45910006036723	9.26369067054454	9.49211872502729	9.50104093545558	9.56307682946725	9.50178231247146	9.45549381139731	9.61008954065971	9.55641640327613	9.57832056400355	9.63290503587357	9.33953194812792	9.43623819795538	9.37868367589359	9.5480588677936	8.92593772502603	8.89228626625232	9.14065505451603	8.76547012487808
202982_s_at	6.83836909477016	6.78233506996719	6.78827889506899	6.72513651898508	7.02191258427528	6.9896667918755	6.79150162770098	7.11303501430252	6.93810896743858	6.93264820270256	6.97766504937782	6.98108049318494	6.77798389920127	7.01861230905548	6.75250388309179	7.0953009673719	6.30080062133108	6.17929680332637	6.27747945500813	5.50952662400377
202982_s_at.1	6.83836909477016	6.78233506996719	6.78827889506899	6.72513651898508	7.02191258427528	6.9896667918755	6.79150162770098	7.11303501430252	6.93810896743858	6.93264820270256	6.97766504937782	6.98108049318494	6.77798389920127	7.01861230905548	6.75250388309179	7.0953009673719	6.30080062133108	6.17929680332637	6.27747945500813	5.50952662400377
203009_at	6.65336744175279	6.17831303106382	6.25675358127587	5.96524938106595	6.24856932659407	6.05902626336043	6.31905884158359	6.27048866106335	6.18744737074438	5.95002643698384	6.15942048896178	6.07719728881407	6.29219858466306	5.98123247314123	6.30158706715739	6.17318151409794	7.06086878474096	7.08915060044393	6.8713849929057	7.48407646924544
203025_at	8.38194926743469	8.59125172699631	8.60663989135275	8.49916725070526	8.46336203329009	8.44784641738158	8.33999556620699	8.32137931547489	8.49477696466449	8.54239112035397	8.46424867662118	8.45515392494522	8.54989236779949	8.54552070306184	8.33254696654847	8.16448204134704	8.48738695260791	8.61306194211911	8.44781980889555	8.14560616389313
203066_at	12.894355182289	12.7138033847489	12.6506744406722	12.6372499851645	12.3839745039791	12.4144718469289	12.5028904947594	12.4235720929969	12.267208283879	12.3462825228831	12.5160298133231	12.506785990348	12.4422252992946	12.6711357978786	12.4038641826404	12.391648445765	11.8393186575723	11.9848736250139	11.9673648143191	11.9218709259524
203091_at	8.45344542275183	8.61442285091324	8.59691089917614	8.65716921534259	8.80634588793087	8.69155939345131	8.72399135107715	8.73265354738265	8.66665760279213	8.8013535497063	8.79124362022423	9.1325164235269	8.59485255277567	8.36639191139574	8.58832351921507	8.85107072911608	8.24374787450245	8.09951640517978	8.17089535506453	8.06245559744259
203095_at	7.31306617771625	7.67670825325472	7.80395832270522	7.79941624559778	7.76130077533433	7.94133062259757	7.83746849038587	7.89304945865649	8.08877218454581	8.02373029125267	8.0189703797849	7.85357074501007	7.59600781100608	7.91043520041771	7.83946137889076	7.95253298153738	6.95894624108777	6.96212401925388	7.33847593056173	6.99146302865692
