X2011_92937_H133A2_22884_DU09.06S06256.CEL	X2011_93001_H133A2_22820_DU09.06S07844.CEL	X2011_93002_H133A2_22836_DU09.06S07954.CEL	X2011_93003_H133A2_22868_DU09.06S07865.CEL	X2011_93004_H133A2_22852_DU09.06S07948.CEL	X2011_93015_H133A2_22916_DU09.06S06250.CEL	X2011_93080_H133A2_22964_DU09.06S07853.CEL	X2011_93081_H133A2_22900_DU09.06S07847.CEL	X2011_93082_H133A2_22932_DU09.06S07859.CEL	X2011_93083_H133A2_22948_DU09.06S07862.CEL	X2011_93092_H133A2_23044_DU09.06S06232.CEL	X2011_93093_H133A2_23012_DU09.06S06235.CEL	X2011_93162_H133A2_22980_DU09.06S07850.CEL	X2011_93163_H133A2_22996_DU09.06S07957.CEL	X2011_93177_H133A2_23076_DU09.06S06231.CEL	X2011_93178_H133A2_23092_DU09.06S06247.CEL	X2011_93179_H133A2_23060_DU09.06S06253.CEL	X2011_93241_H133A2_23124_DU09.06S07856.CEL	X2011_93242_H133A2_23108_DU09.06S06222.CEL	X2011_93303_H133A2_23140_DU09.06S06219.CEL	X2011_93304_H133A2_23188_DU09.06S07945.CEL	X2011_93305_H133A2_23172_DU09.06S06228.CEL	X2011_93306_H133A2_23156_DU09.06S06225.CEL
201944_at	10.504448478091	10.0893256547207	10.6674376327021	10.5861745545462	10.0683962146262	10.4379723823597	10.2148748182113	10.6749194710911	10.4108351847041	10.1367384679568	10.439985414096	10.1889858700119	10.4732658439459	10.5379952124257	10.4439886666706	10.4857160608096	10.4973513278521	10.4394568318089	10.2486187143111	10.5281907710861	9.37250770510155	10.6451909480869	10.5620886594405
201960_s_at	11.1273084961292	11.1412645164052	11.2680936531594	11.3133899493866	11.4059169769766	11.2233304887767	10.9825961014683	10.9608416405869	11.1375788824462	11.1437675919357	10.79853653898	11.2906432390687	11.0623991732842	11.1372515388819	10.7298284484283	11.0832517973239	11.1846507555796	10.8016385924741	11.11670947393	10.6641411962006	10.9302263875689	10.9025846813168	11.0382806395107
201967_at	9.76872868419	9.9726267656105	9.7177852748222	9.7326132408757	10.2562729817227	9.69251659871341	9.80907780405422	9.49395610839894	9.78838170139851	10.2272921546145	9.87301623589321	10.1428147042356	10.0150204289395	9.61731540879579	9.6164469483202	10.1128409999134	9.95277626566038	9.67109552766918	10.050446921762	9.46470813727683	10.092865667448	9.83397139431405	10.1631149657417
201976_s_at	4.65647375306348	4.30834531974173	4.43399768407397	4.42941093272852	4.12813746293845	4.42645695078554	4.31833981461482	4.23378238700142	4.691466539068	4.76933661507948	3.92629081921628	4.1803509280252	4.14460422573843	4.17129195834672	4.64829803228535	4.84503406459867	4.3007897036336	4.25674273144579	3.74373211453631	4.08217493277928	4.11212845084591	4.22477024365169	4.0832035159438
201991_s_at	10.5424743574336	10.2194593800837	10.5294585963579	10.0408733329474	9.99080601625221	10.1966118479674	10.1548419450999	10.4855371907693	10.1001270119233	10.1235736943631	9.97029576410111	10.1750496343289	10.1082634002805	10.1220888378505	10.216215419783	10.1875769847544	9.92973448384152	10.3467066705392	10.107108343299	10.0635030344827	9.9929374620836	10.5159080055606	10.1547892534041
201994_at	9.83521030179138	9.84481498287544	9.62485031040136	9.91835493474224	9.86306337405286	9.38520712869792	9.6704657614776	10.2137718398207	9.43137839524531	9.09835948457116	8.94272802554532	9.50639295064074	9.87136982166557	9.77553732091102	9.60554268053376	9.38802077514161	9.52308072685778	9.73920231480529	9.51360437591512	9.02073285192413	8.85931372772229	9.60298828534373	9.27765388420508
202002_at	6.5488458040169	6.73971811565305	6.77488229713037	6.06583101522348	6.76037171686147	6.264256973705	6.18902034603082	5.98945081550756	6.49997136638459	6.59990471498559	6.74898727825177	6.53408762576205	6.19941753477933	6.4687042966882	6.21042749077369	6.13951361006809	6.02825662858102	6.19930455725379	6.20569999699639	6.36090212083143	6.40803147467999	6.42752888973912	6.32464807848567
202003_s_at	9.05873806041456	9.15472482948678	9.44232568228751	9.51252723411042	9.01476192963274	8.90757626255753	9.21274380657267	9.41058397606966	9.17249926555478	9.11274979748289	8.8399475321077	8.68155141042191	9.3741750611414	9.10386339393384	9.29456557304141	9.19058628933218	9.43124709432672	9.32575716806861	9.56304460311251	9.37705355973449	9.10501591966779	9.68411895607399	9.46915257694105
202006_at	10.0047270952062	9.37293349044219	9.74722938153014	9.38931477947132	9.25166098026059	10.1271987549239	9.87173761942696	10.0942241728563	9.87810496390951	9.39629437857053	9.44973884159587	9.59499360488211	9.73688741275419	9.70172398464311	10.1963211489779	9.47911958054064	9.43675318892416	9.66678177316643	9.52604802090529	10.0506111174804	10.0275132341668	9.96841766832046	9.60672386859802
202013_s_at	7.03922766472133	7.44361571523425	7.0435020524656	6.63361404425561	7.42672532450589	7.11133578639581	6.99012153799681	7.16296995314382	7.18727913448263	7.21892901986377	6.79679553684476	7.15096766080679	7.2804458549707	7.32534578616788	7.12092137236406	7.05977618094438	7.15768427404139	6.86235946069695	7.40314852209503	7.06887983545419	7.41872497233078	7.30287593956024	7.1488784465218
202017_at	6.24406990266012	6.29598238440675	6.11644414084863	6.95736940339784	6.38024342781863	6.8040940410696	6.34829197983849	6.68395538325947	6.89764658026066	7.05233103261357	7.06161726972826	6.18813946182937	6.02317063758601	6.12401816194976	6.02775099427697	6.58222309163372	6.33028489509885	6.34924856868918	6.17529682882386	6.65683511257031	6.75018793703776	6.35239748463634	6.93889593630188
202040_s_at	10.1281171612258	10.3350335549253	10.3424042163012	10.477777292508	10.477738822802	10.3922669113197	10.1495016057121	10.1734683524725	10.1743612416747	10.6699884262544	10.2248171975152	10.6923134469984	10.5568601868624	10.1996768567779	9.65195970880941	9.74933008999606	9.79000596978677	9.74057630833324	10.0847373832269	9.52570271080572	9.66159174440497	9.49463029368273	9.54644458589533
202052_s_at	3.84859235903865	4.17309053262671	4.35972037072985	4.68564092366496	4.44112110442873	4.07703230459821	4.31215622324031	4.54097257866343	4.22103788506458	4.26869506150357	4.33907683354404	4.37478701215951	4.32225242238813	4.38754781706657	4.13901840265689	4.27100686496683	4.1549828476782	3.96567240625521	4.33254561062256	4.41734948292055	4.26561397966712	4.30847297937002	4.61764902545386
202057_at	7.70440125409276	7.52543194437335	7.18029448921174	7.34298172462348	7.71960371996787	7.37848595885436	7.35559082392373	7.78329217792024	7.52859034226193	6.98664354618868	6.89688690819377	7.38694919326933	7.53083578207586	7.71562760083195	7.47749065667841	7.37947914037168	7.25612567134997	7.58924846822259	7.24097524703753	7.43701276134287	7.33051405878931	7.36644001447869	7.38345996246043
202071_at	6.49242074186311	6.27765528198031	6.63026302739655	6.44633354803276	6.79666907246339	6.91192510997159	6.56348127718788	6.62554234742127	6.79568033178035	7.17558269116516	6.68554228364288	7.0293397695534	6.61585816530542	6.15315456014544	6.71519013877821	6.72085012045178	6.48243845626087	6.3983171441965	6.73737759054221	6.93198463443771	6.61856739780139	6.94632237149865	6.96449814202161
202081_at	12.4882912162455	12.4619408474792	12.8838989211406	12.5504032685727	12.5936781613985	12.4661364546971	12.4566655047501	12.39395523926	12.5017921038072	12.6803657339293	12.4307741994672	12.5656641211967	12.6224284505979	12.4703097798473	12.4607745169305	12.435660001442	12.3907870032966	12.4611952009747	12.5972702736723	12.5108564935119	12.6154799642211	12.6074613692392	12.5481988210524
202098_s_at	10.1350137490792	10.1051377256349	9.92841869546873	10.3366668477402	10.040528544899	9.71813197891011	10.1320608540234	9.72035285362523	10.108041009645	10.1293359541249	9.62693925274212	10.1004135690776	10.3188178541931	9.99943899864567	9.93066738553552	9.82297964660133	10.0636296428957	9.91264246283155	10.3099921975278	9.71778208745284	9.72835318046112	10.1253253434675	9.74387151084473
202100_at	11.1136121514841	10.8100217337756	11.1920073033607	10.2194517881069	10.1217697639794	10.4281970326202	10.6034964313884	10.2946010129776	10.7712551518437	10.5308919651555	10.3400151292202	10.4615423804112	10.5394690419335	11.102928973275	11.1946714478955	10.5862966075929	10.7804224854434	10.6361598242235	10.386478003165	10.666354831324	10.248741541423	10.7150104202719	10.3881111615284
202103_at	8.64600601301858	8.68596466939729	8.05014187639398	8.62595549867701	8.72986099408772	8.84050417521974	8.49995292936143	8.58900070291697	9.05475360889233	8.5926551487784	8.38639939409775	8.48018716440551	8.49164961486673	9.08744975786135	8.82889385081332	8.69360895455701	8.65019799637823	9.04572278695951	8.65907900752294	8.90886359776136	8.60936591793301	8.24388288453921	8.86336415497435
202112_at	5.76820590001233	5.35846553967486	5.78492268057663	5.46602463129797	6.62282066479304	6.40310503782963	5.95900958128417	6.04621319158958	6.36169328816496	7.17214222903751	6.22370746136162	6.69709098681946	5.74816895105839	5.3197209347485	6.01320885959332	6.51441521625855	5.77046463076804	6.16735607909814	6.43176883457831	6.0439831498276	6.30750411532341	6.07849568286735	6.2261051922978
202120_x_at	9.86729865692026	10.0169482248535	9.86373424360301	9.96008703240755	9.96321999197361	10.1358146450535	10.0602103056924	10.1263358967563	10.2650827288665	9.99635728073761	10.0212717440615	10.0443941448634	10.0373693311118	10.0546676755946	10.3035716952459	10.2247747148996	10.1957483135132	9.97778591714633	9.58272604921311	10.2773035761662	10.1235904794807	10.2034260997006	10.1712480577266
202163_s_at	9.23496374623508	8.73288327320309	9.06345068106133	8.6710937529192	8.45735494152624	9.20389770030973	8.94668435629517	9.56394947016766	8.77980028218133	8.58938997222389	8.70173327322454	8.79918879192829	8.83534801020316	8.8711852083073	9.22762746075295	9.12459140152985	9.00115304427186	9.19950057541306	8.78419894394851	8.63864249337932	9.03480010216822	9.23037813198111	8.96522780449053
202186_x_at	5.46815909427286	5.06585404483194	5.41318192039594	5.34044063885557	5.39539785345039	5.01567030291928	5.3858640545375	5.38548930678191	5.13823165109725	5.21690574162786	6.48333999695408	5.1210471431578	5.08260916552836	5.48657311181873	5.17479761000893	4.89625488294273	5.08957058072406	4.91043996678814	5.28536288072059	5.03421076803124	5.10261036442169	4.81086604180987	5.58787883972084
202187_s_at	9.86711217354791	9.93031393709578	10.2590704585434	10.0418921133921	9.84525827545809	10.0415976119387	10.2540203083186	10.0241635583894	9.79117924835213	9.24626971466641	9.81616242484752	9.67063204205087	9.64936750183008	9.92359183154838	10.2189470922554	9.77724406040652	9.55740200516235	10.3103501012916	10.0117046739672	10.1022778983641	9.7103776996963	10.1058682590699	9.84996846415042
202189_x_at	10.7532190293408	10.9890730023894	10.614518152358	10.9727971339606	11.322798262369	10.9169259647058	10.862286280803	10.9048436696047	10.9130835216828	11.059417431621	10.8006144085165	10.835113595494	10.9058378413992	10.6199811572952	10.7868047307042	11.1439776883237	11.1642677952613	10.7888913491467	11.1448682951814	11.051065196043	11.3927120624207	11.0801361468778	11.3646308511261
202189_x_at.1	10.7532190293408	10.9890730023894	10.614518152358	10.9727971339606	11.322798262369	10.9169259647058	10.862286280803	10.9048436696047	10.9130835216828	11.059417431621	10.8006144085165	10.835113595494	10.9058378413992	10.6199811572952	10.7868047307042	11.1439776883237	11.1642677952613	10.7888913491467	11.1448682951814	11.051065196043	11.3927120624207	11.0801361468778	11.3646308511261
202200_s_at	10.3366238660934	10.2016484000343	10.2018343733638	9.59553740563801	9.56634643683307	9.64010073626974	9.61786830318727	9.7747994296177	9.88649382189847	9.75796238819933	9.48330610079139	9.80399897059227	9.76973607479277	10.343742234707	10.3058001999678	9.41094449186443	9.32754693654166	10.0422062245824	9.52712279587538	9.75656619951556	9.461174779407	9.84813113237582	9.51856839962298
202202_s_at	4.00880196030694	3.94354243221739	3.69339555023726	3.97949002739677	3.76194190525693	3.927100050035	3.91606960022378	3.84156056278213	3.71563376607353	3.93814431721024	4.24590696250563	3.96586674151177	3.94083941415222	4.00826471329234	3.99038038151864	3.76987879770641	3.70355410184176	3.96666032406116	3.99094552137609	3.75353534204483	3.97840209986795	3.95654814964662	3.58432046644848
202237_at	5.27598675071782	5.13923676767056	5.31806250851412	5.5300111831864	5.32718565754618	5.27020153648302	5.28265942535007	5.08255989628092	5.13889339702205	5.20702597425604	5.20536376909128	5.66541602771932	5.54423115798337	5.57882345696572	5.11414325350772	5.11643162793844	5.27412983518306	5.1202509158862	5.3045947218499	5.19679677458764	5.31292081825341	5.49513088166051	5.35995480059467
202238_s_at	4.86461144501252	5.02434431562112	4.7022970815541	4.97736140369802	4.99813309610997	4.94553221002451	4.87271992946109	4.71324850506243	4.93540333653806	5.08668241168233	5.21247929798498	4.847834733526	4.75310114349855	5.05129563694135	4.76064425699915	4.69477280562562	4.98741430937841	4.63095116021009	5.02717921817444	5.14006188110069	5.03946804031987	4.86156285461381	4.86149790994434
202242_at	4.4411090024535	4.78030966166249	3.98790619663847	4.98662850702182	5.10207659655977	4.7222452774533	4.77502527633923	4.82648277018339	5.69016244245699	4.57049910488269	4.36995224882389	5.06066826968403	4.62330201058801	5.15297400812902	4.68051981701979	4.61672511409606	4.95174650858441	4.64322499997902	4.51929722951079	4.97083563456696	4.8286292498607	4.25321520022155	4.3427002386064
202247_s_at	6.34810570428046	6.43410680207139	6.40629128055599	7.31666674298702	6.4825650757621	5.93673078548128	6.32643809700195	6.74775348951058	6.65222548231327	6.60245675367393	6.4210657937967	6.44456601189739	6.73429233659678	6.39363144402171	6.15514824203191	6.62278794606811	6.29029947069026	6.50439475695372	6.36330077352329	6.47054890616771	7.07349755314589	5.70867397634611	6.74856885105671
202251_at	9.40417649694115	9.22156709487841	9.28114297478637	9.2552731809365	9.51719323309116	9.26559138554957	9.23915307678468	9.1868395975562	9.1855126282239	9.47451652849863	9.38064051850319	9.25605973280147	9.3047921965737	9.15155753619993	9.05662308147577	9.23948314752804	9.40106155547459	9.36109988058655	9.46965564737102	9.27867952897364	9.3660737530462	9.6096432101711	9.64864845590611
202258_s_at	10.9824442214388	10.7407495722625	10.8651701146809	10.8090870344066	10.6953931627827	10.7711661671895	10.7921361268047	10.9443411902839	10.4871382073491	10.3178429318936	10.878244132278	11.0788607106545	10.8358810075222	10.7791199010825	10.4890126977561	10.8985543544368	10.7944576617635	10.8017679819778	10.8569097759963	10.499211728535	10.9416255101432	10.9538662785857	10.9417344957688
202272_s_at	7.73225655607593	7.89250072814604	8.205895586743	7.87429014612921	7.34910864898872	7.51965165104301	7.68162124644683	8.10284848052752	7.42636616841544	7.1724850863378	7.05442647363837	7.23803186688942	7.340098613366	7.88844455209	7.67052013406028	7.45784845542988	7.58846533488338	7.87972531923635	7.41297229242103	7.7040374287248	7.23006624015216	7.84202229123194	7.56450789830074
202273_at	6.53895316693151	6.6478989988879	6.46859073760904	6.31724894220992	6.64055946830646	6.09617316053473	6.69457770640334	6.06358205837017	6.52908430828469	6.66293786522388	6.61038020110775	6.25561630922662	6.41022001519534	6.3552678124243	6.63850179445621	6.51824938548954	6.76892507530553	6.09384864951311	6.41328114717679	6.49695066600821	6.89625293316001	6.69530229789815	6.07724068584984
202284_s_at	8.42000890844183	8.93076418210781	9.23680807735277	8.70298300310542	9.26196135651143	9.46890411694213	9.07900583505848	8.90356189531482	9.3028110765131	9.9053329272232	9.21709227872964	8.8841193182891	8.91988485299891	8.60987643460444	9.14697784181829	9.05431439564646	8.77372895214899	9.24623401023289	8.99091778199526	9.21537515082811	8.985883241848	9.31159356471009	9.60650031574168
202287_s_at	4.03498405254678	4.35855024159423	4.21940266183154	4.3064436915909	4.20322520715908	4.03193055261525	3.98043010009739	4.05220976364916	4.10422144998534	4.34524774216189	4.25669448586065	4.15005562551867	4.21533222704997	4.18904046840688	4.14080694177989	3.97415624326474	4.05832002001364	4.04662039145408	4.30949732440044	4.17558397195935	4.16568479595107	4.02559946120656	4.07142997432797
202289_s_at	4.39518061312388	4.54596192146039	4.32431164141689	4.43183787843889	4.30418356929465	4.52800675855153	4.47650630603367	4.63158114288481	4.44004958044206	4.52505348577908	4.6448254355305	4.69101066581057	4.29726180351403	4.46151829345068	4.48366267303087	4.35004124337343	4.33221521382039	4.43902558715365	4.62775189994651	4.770074578643	4.85936182780561	4.72787520748643	4.31342970176341
202290_at	8.55489551264164	8.07306094039559	8.54320344028126	8.41527214575098	8.42338050059664	8.31228621536664	8.27783350962103	8.83406788221013	8.67712389770185	8.54893045643562	8.24625212678048	8.53430922950879	8.4247350280056	8.16044971599691	8.40800086372449	8.32700708981458	8.2333526295006	8.67664331512889	8.41840594384505	8.64858720463692	8.83846905585236	7.98269385391819	8.39625458019391
202291_s_at	3.89160342663341	4.76367074121139	4.11928216291552	4.7690619096348	4.44303739551551	4.14623961839342	4.09257070571816	3.97359626934659	4.4482907572155	4.13839045510882	4.8492868341258	4.23091767395594	4.25572752574298	4.23239019782834	4.06915759179587	4.4120449203796	4.57629051073605	4.08021853161548	4.2954424381962	4.21719596563722	4.5237120026766	3.87294641054022	4.85101955833905
202292_x_at	9.24368619667427	9.1332749025796	8.858305214244	9.08372161635366	9.25391825321723	9.04037479400894	9.06439864632817	9.21725444313602	9.21774179446768	9.38488919777936	9.33887016354682	9.0858781521505	9.28744695331478	9.10632042889437	9.08409744169368	9.10556543769959	8.95340312549627	9.22690857942708	9.15713675174469	8.98846465322652	9.13985865044085	9.34105776082278	9.24141164416361
202321_at	6.67001275285751	6.55301393907236	6.87344670360513	6.78257248722994	6.95416604940243	6.61577052834885	6.36247899361009	6.87155836405896	6.45908027703618	6.3297344060259	6.81805706879619	6.40375251358006	6.60933215582336	6.77792757982574	6.62468347777602	6.68511554279771	6.82414877064231	6.74696521599756	6.60102080994091	6.58050355164488	6.59172366542447	7.36528417521231	6.86851430966188
202338_at	5.88426350046192	6.37456279998728	6.70350260663528	5.84738931321786	6.04813647101547	6.2425404989692	6.19134414593472	5.99101464643653	6.19194156780152	6.49731324491253	5.98555850502128	5.76494883120809	6.0644609082659	5.92167620002563	6.2048867269848	6.01693359920122	6.13593221383108	6.34146978757422	6.13934758940472	6.75280460721602	6.19967250706334	6.96723357982752	5.89149278933483
202368_s_at	7.16671786186448	7.4769354075952	8.02033442023374	8.05159656864264	8.35800297700794	7.82163964165623	8.11665076945014	7.5845463037163	8.18396912705653	8.14189055201333	7.95629728437716	8.20674404326548	8.15003647225347	7.4038118278417	7.61112017786368	6.97110689084133	7.62771663302918	8.12505351799203	7.77469914006472	8.47115463242332	7.35386968797403	8.48205689011328	8.05501756514673
202369_s_at	8.58609597105611	8.62927763533848	8.80760323253092	8.7433746031399	9.05485386049957	8.53456159543733	8.67062168467224	8.91420785550244	8.71669115772002	9.18147232709548	8.27049912335748	8.86964273928228	9.0142221634532	8.63568125819468	8.57123283206017	8.71745405144937	8.84883291906298	8.49475267371887	9.00837541583581	9.16852055896593	8.7357061202397	8.58994795261041	8.81391732275431
202405_at	7.6805332698804	6.59637504100883	6.94417558284604	7.00295639064236	6.87003587857468	6.97601828133627	7.10679517034633	7.49826740669416	6.44054518009404	6.36970896833865	6.47629504938324	6.99701058435316	6.96473995549998	7.2613964132921	6.24142365908236	6.80281040007124	6.76707038914203	7.25633683733772	6.70389806948965	7.19277992111361	7.03648564378582	6.84609187467846	7.09243989174011
202442_at	9.50587876129377	9.63010613841595	9.84500835635663	9.62022686266525	9.65075412114155	9.19237523055916	9.39253676035662	9.79687606525611	9.26371126002295	9.25542067354373	9.07494564671968	9.23457662600522	9.55196100472773	9.52484328949875	9.83129023203577	9.35012815003594	9.51097430605956	9.78415328234535	9.3773238614488	9.28451419323008	9.01984598792436	9.62822596009215	9.1082413031731
202445_s_at	7.71037021602998	7.47618755297651	7.8055098570933	7.17089540948822	7.47183167491523	7.62781187943233	7.59651702090311	6.98809032665003	7.64583337866113	7.81215835149321	7.03024302708838	7.2796563561621	7.39121273236188	7.3234828262476	7.54203408234551	7.33037394848409	7.57137390602217	7.33314082359173	6.90447327155083	7.80760413980294	7.44895268874645	7.51037305454927	7.2305820281204
202467_s_at	7.05249851960982	7.30168042430115	7.50759252058142	7.77089629512862	6.99527505646916	6.62173716085926	6.83706463212299	7.34452216009464	6.72047700544441	6.17997746166687	6.590000998856	6.71888884792324	7.06751534154309	7.27898783423393	7.91107163868352	6.64699309544525	6.97219051727668	7.22502103279416	6.98729081197631	6.44982584866045	6.46842494216629	6.91371623305344	6.41553178474251
202477_s_at	9.53140019550939	9.50647331205225	9.38721481757113	9.54377742958565	9.69779988671481	9.39936315334983	9.41632497285477	9.28762755518635	9.25603931596905	9.76360223757233	9.86042136340295	9.46608422831927	9.60308884592052	9.32413682825324	9.31274328291654	9.61483840244913	9.6829962000864	9.4753329534127	9.74249125668938	9.77000570770721	9.86207133066424	9.67421905459714	9.82242996625051
202492_at	8.60955370608707	8.64184346046331	8.28891025181231	8.50806529828604	9.0467302127608	8.72068465113781	8.63897154735161	8.87168635820242	9.04440831736863	9.02301063351173	8.51316314743833	8.93470868794067	8.51607828226141	9.02504138166741	8.67627045257498	8.91445430796535	8.435079114609	8.94070115224751	8.85288225704499	9.11368393909979	9.00178667557705	9.0119904364984	8.86822162109132
202503_s_at	5.01332628874184	5.51516377127109	6.93011132893434	5.29679274561345	5.67295172137715	4.71057147431389	5.71514948460618	5.09750186235809	4.83750098591146	4.94189160901205	5.36348631117003	4.65810828725527	5.53277289016125	5.58866381101329	5.51707523837348	5.56534631057802	5.45282604640254	6.27890900700321	5.15468856361227	6.02431898654189	4.55508804019958	7.39647264944497	5.5357651760802
202504_at	4.74556779965998	4.80563145923576	4.88986830216077	5.00981433362203	5.08564158003602	4.86580568419521	4.97152380325159	4.89145785677591	4.8397871266132	4.98747576620414	4.65149991498987	4.98702623287109	4.89742172989481	5.04538519716925	5.19302771073301	5.1579778850055	4.66838442586991	4.3764900247392	4.92652850973598	4.74306210359888	4.58122924003658	4.77490526837002	4.79233145253454
202517_at	6.47591693572324	5.88837396747196	5.61847663822589	6.73117961867294	6.0462307083624	6.04211226800482	6.17074696342971	5.71249596904886	6.28762335931802	6.32891816596535	5.81906800058072	6.10448693093444	6.13624186357686	5.76426659059503	6.19049027569381	6.06920412769655	5.99175371115945	6.00412166592597	5.98677344245566	6.07950954052128	6.28229874646158	6.07715720624626	5.68091949384688
202535_at	9.16557446214828	8.44788217926363	8.69793704832018	9.00349276760308	9.28093659942408	8.37530532341363	8.36455887395292	9.08379928202924	8.67852766596334	8.68178546810367	8.93667942551075	8.9474157013963	8.43664798636194	8.30523365905044	8.54537380461349	8.56842461968811	8.6131235469012	9.042897490149	8.80180700871592	9.01565742428677	8.76479955966331	9.39280312134467	8.70509488996852
202561_at	8.40219368531125	8.7953650655045	8.14340812992577	8.68310934426518	8.67760638911129	8.33171452377029	8.46387181223897	8.45077764251499	8.34279700859782	8.40396561308763	7.7510580770231	8.49563057433758	8.4360070030612	8.46376296388754	8.12939445362299	8.25465170252413	8.39767159742417	8.56669364098924	8.56287234059674	8.51445836436613	8.67511945443574	8.28335570957841	8.65747001123907
202566_s_at	9.73970779934941	9.81784278778778	9.56027301537046	9.28850790043585	8.95533455868994	9.80566395599181	9.70242738874717	9.25883724351312	9.71119619354585	9.68923637248307	9.37272847549664	9.4841234284901	9.427556117669	9.60654704348938	9.56196644977817	9.40943192521549	9.7072329227892	9.6781073098862	9.68490615770218	9.7956358169523	9.48966157090911	9.3138229370408	9.60781850477474
202573_at	10.3096550368968	10.44070508178	10.4981937773816	10.5571409734589	10.6585296035255	10.4704939676526	10.4364904924899	10.5678284117904	10.4411759629804	10.6367476080805	10.4272385884205	10.5025049898189	10.4658502652093	10.273995040377	10.4495339696745	10.5986100885664	10.4039161844101	10.3565436646836	10.5130695224207	10.5512126869525	10.5882242268683	10.5677634525085	10.5068567078421
202587_s_at	8.09253445604695	9.15632393858573	8.76574158784853	8.39906527596066	9.42424355602793	9.13228595418474	9.12933536156525	8.7911504362322	9.1798037892712	8.31910033154594	9.16009023112675	8.91048085156061	9.00754596773321	9.0127212186715	9.582874550694	8.78351134006138	9.18312132003958	8.80591909628276	8.54962952349159	9.06777209788589	8.95749493733617	9.12163801489841	9.07552107691692
202610_s_at	8.60227500381691	8.65615806591574	8.44710551292596	8.37382981345266	8.05607587082788	8.25889335266966	8.42034942334095	8.28151193710462	8.43848353742928	8.30201515132427	8.0700891247366	8.41864807387156	8.70853009366066	8.54577529092449	8.26071432314972	8.5645025973799	8.52330295211605	8.39881671706372	8.58921815904875	8.31980561625737	8.59289708405321	8.35214562103002	8.52025327702152
202614_at	7.36353960360193	7.13199860235633	7.49008234654543	7.26949677496807	7.32476247173097	7.04608752282957	7.25779626678436	7.93926987299573	7.04513897087028	6.77291468364951	7.19322250512881	7.30245571677471	7.00382888860219	7.34937567687224	7.57924401967777	7.09460937116762	7.07781315307431	7.63071313113595	7.13513011807593	7.24023312393089	7.3760081071109	7.81032730796905	7.14035320771784
202617_s_at	8.45537132301808	8.76353647204822	8.1532275348389	8.75391898018476	8.61962967569301	8.42476918007254	8.22226739088444	8.4097842802568	8.4432213185227	8.59927258965969	8.15393483766158	8.48571334945323	8.46373117001007	8.28807378181009	8.10187782490658	8.23272744548309	8.65427795591689	8.44568543797444	8.34679555557629	8.5085610306931	8.81650486469351	8.58758618162803	8.83546149006051
202643_s_at	9.11630867032887	9.15626343751623	9.42390571935215	9.21128116283249	8.90778278453932	9.06780495911502	8.85659956664393	9.22796242277474	9.12767099116632	9.10534025492769	8.76035835325051	8.99289127830819	9.05277302118434	9.34798701899958	9.02916254336998	8.80782993275563	9.00948186098725	9.29532747800516	9.1242861894799	8.93981007178521	8.82230539272016	9.15898893168497	9.05623869451841
202668_at	3.67148244462792	4.44834099066956	4.0437627494377	3.83615263447434	3.89976196209048	3.67821130713365	4.01990344285126	3.78250105085381	3.77049656833048	4.19964233436723	4.15134651835442	3.90025961931966	3.77777644691356	3.74961678176344	4.2754436426344	3.75741425389701	3.86711168829966	3.91157370908806	4.01037107268685	3.99672759721045	3.78799153239686	4.50942776317105	4.16641223839961
202673_at	8.43197800845837	8.60211086445765	8.44854653543425	8.65841847455894	8.38053009005133	8.04833544112464	8.43749194464943	8.47158120597875	8.22409427764724	7.72310604673975	7.65351055242735	8.18382398117022	8.39173662751763	8.50752435485503	8.21306704384506	8.16962308601709	8.37090460199236	8.34645908805397	8.32662071214528	7.36050918047042	7.92750746039541	8.17639376187702	8.1085323212028
202708_s_at	9.2154861344344	9.27044188314471	9.38149292188174	8.71093221594571	8.98741600612024	9.69794896231385	9.29114171565961	9.00490525276005	9.60843017646394	9.72082298092884	8.6956525417348	9.09602344061409	8.71965995474377	9.45916939279023	9.53167182332474	8.73189354120823	8.1049260852808	9.74128637726699	9.25548079790347	9.06857316170867	9.30632294337062	9.47092345832234	9.35511923887899
202734_at	5.81216880322658	6.06377948086457	5.81744661459115	6.41238343413634	6.03013752553285	5.83499292918296	6.04943445713137	6.12332301441883	6.13756201238974	6.3950293619366	6.13648055090369	5.82228763598639	5.81058073268426	5.81028799097532	5.83181542269897	5.81755791677326	6.3074476622177	5.83501574641256	6.26013132046015	6.42714347632342	6.12617098224399	6.08325318108768	6.66732015130163
202737_s_at	9.19353723659486	9.00001547804805	9.03798201059418	9.03591649647737	9.29653498085796	8.97675658891517	9.05220998086734	9.59674784718597	9.00832125893842	8.86051138958899	9.13138569445634	9.23858504785943	9.19624782131393	9.13103472621988	9.20250090136065	9.19496836596266	9.17268870952115	9.30468072026759	9.18979943943662	9.16776958189311	9.45832466087682	9.46395313893524	9.71868520071165
202747_s_at	9.35172693666805	10.0469828896594	8.70120412533797	10.1547040515086	9.57277863426344	9.34187572268414	9.49089452989172	9.84525827545809	8.76251620645271	8.80576961331019	8.99515228935705	9.16939036057672	9.20939308506367	9.58990280927663	9.70767184466081	10.0855530957885	9.42438839563427	9.66417623613153	10.0616151963756	9.41710528452897	9.43296125220019	9.9084153771442	9.88935036194289
